date,YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,RH,dengue,Cases,searches
2010-08-18,2010,8,18,4.4,32.2,24.8,28.5,1.0,140.0,84.0,77.70967741935483,44.0,78.58064516129032
2010-08-19,2010,8,19,0.0,31.3,25.4,28.4,1.0,340.0,88.0,78.51612903225806,41.0,78.96774193548387
2010-08-20,2010,8,20,0.0,33.3,25.5,29.4,2.0,360.0,84.0,79.3225806451613,68.0,79.35483870967742
2010-08-21,2010,8,21,2.0,31.0,24.5,27.8,1.0,200.0,84.0,80.12903225806451,47.0,79.74193548387096
2010-08-22,2010,8,22,3.2,32.5,23.6,28.0,1.0,220.0,86.0,80.93548387096774,30.0,80.12903225806451
2010-08-23,2010,8,23,74.1,33.6,23.2,28.4,1.0,40.0,85.0,81.74193548387096,66.0,80.51612903225806
2010-08-24,2010,8,24,5.2,32.8,23.6,28.2,1.0,360.0,86.0,82.54838709677419,49.0,80.90322580645162
2010-08-25,2010,8,25,23.2,32.4,24.4,28.4,2.0,360.0,90.0,83.35483870967742,37.0,81.29032258064517
2010-08-26,2010,8,26,80.5,31.4,24.5,28.0,1.0,140.0,89.0,84.16129032258064,56.0,81.6774193548387
2010-08-27,2010,8,27,6.3,31.3,24.5,27.9,2.0,220.0,88.0,84.96774193548387,42.0,82.06451612903226
2010-08-28,2010,8,28,0.0,33.4,24.9,29.2,1.0,220.0,80.0,85.77419354838709,45.0,82.45161290322581
2010-08-29,2010,8,29,3.0,31.7,24.0,27.9,1.0,220.0,84.0,86.58064516129032,57.0,82.83870967741936
2010-08-30,2010,8,30,11.5,32.3,25.1,28.7,1.0,270.0,83.0,87.38709677419355,45.0,83.2258064516129
2010-08-31,2010,8,31,33.0,32.4,24.5,28.5,2.0,220.0,88.0,88.19354838709677,57.0,83.61290322580645
2010-09-01,2010,9,1,67.6,33.4,23.2,28.3,1.0,220.0,88.0,89.0,41.0,84.0
2010-09-02,2010,9,2,120.6,29.6,23.6,26.6,1.0,290.0,90.0,87.2,58.0,82.33333333333333
2010-09-03,2010,9,3,13.4,29.3,23.2,26.3,1.0,290.0,93.0,85.4,52.0,80.66666666666667
2010-09-04,2010,9,4,0.0,32.3,24.3,28.3,1.0,220.0,84.0,83.6,42.0,79.0
2010-09-05,2010,9,5,0.0,35.2,25.1,30.2,1.0,140.0,78.0,81.8,54.0,77.33333333333333
2010-09-06,2010,9,6,0.0,34.5,26.3,30.4,1.0,160.0,76.0,80.0,62.0,75.66666666666667
2010-09-07,2010,9,7,0.2,33.8,25.7,29.8,1.0,200.0,84.0,78.2,57.0,74.0
2010-09-08,2010,9,8,23.8,33.5,25.5,29.5,1.0,220.0,82.0,76.4,47.0,72.33333333333333
2010-09-09,2010,9,9,2.4,33.8,25.3,29.5,1.0,220.0,86.0,74.6,51.0,70.66666666666667
2010-09-10,2010,9,10,1.6,32.3,24.4,28.3,1.0,220.0,91.0,72.8,57.0,69.0
2010-09-11,2010,9,11,0.2,32.6,24.4,28.5,1.0,220.0,82.0,71.0,57.0,67.33333333333333
2010-09-12,2010,9,12,0.0,33.5,24.3,28.9,1.0,160.0,76.0,69.2,51.0,65.66666666666667
2010-09-13,2010,9,13,4.0,32.4,24.6,28.5,1.0,220.0,84.0,67.4,69.0,64.0
2010-09-14,2010,9,14,9.8,34.2,23.4,28.8,1.0,140.0,84.0,65.6,44.0,62.333333333333336
2010-09-15,2010,9,15,31.9,33.0,23.2,28.1,1.0,220.0,95.0,63.8,49.0,60.666666666666664
2010-09-16,2010,9,16,1.6,33.8,23.4,28.6,1.0,220.0,80.0,62.0,40.0,59.0
2010-09-17,2010,9,17,40.7,33.4,23.7,28.6,1.0,180.0,77.0,60.2,35.0,57.33333333333333
2010-09-18,2010,9,18,0.0,33.0,24.8,28.9,1.0,220.0,80.0,58.4,35.0,55.666666666666664
2010-09-19,2010,9,19,0.0,32.9,25.8,29.4,1.0,270.0,78.0,56.6,42.0,54.0
2010-09-20,2010,9,20,16.0,33.7,23.6,28.7,1.0,360.0,87.0,54.8,55.0,52.33333333333333
2010-09-21,2010,9,21,27.8,28.7,23.0,25.9,1.0,340.0,95.0,53.0,48.0,50.666666666666664
2010-09-22,2010,9,22,16.2,32.5,24.1,28.3,1.0,270.0,96.0,51.2,50.0,49.0
2010-09-23,2010,9,23,0.0,31.8,24.5,28.2,1.0,340.0,86.0,49.4,40.0,47.33333333333333
2010-09-24,2010,9,24,0.0,30.5,24.2,27.4,1.0,360.0,87.0,47.6,37.0,45.666666666666664
2010-09-25,2010,9,25,0.0,32.7,23.9,28.3,1.0,360.0,84.0,45.8,30.0,44.0
2010-09-26,2010,9,26,0.0,34.3,23.8,29.0,1.0,220.0,78.0,44.0,21.0,42.33333333333333
2010-09-27,2010,9,27,0.0,34.0,24.4,29.2,1.0,340.0,81.0,42.2,23.0,40.666666666666664
2010-09-28,2010,9,28,0.0,34.1,24.0,29.1,1.0,20.0,76.0,40.4,24.0,39.0
2010-09-29,2010,9,29,0.0,33.5,25.1,29.3,1.0,360.0,81.0,38.6,19.0,37.33333333333333
2010-09-30,2010,9,30,8.8,32.5,24.3,28.4,1.0,360.0,91.0,36.8,24.0,35.666666666666664
2010-10-01,2010,10,1,32.8,29.8,23.7,26.8,1.0,90.0,95.0,35.0,10.0,34.0
2010-10-02,2010,10,2,0.0,31.0,24.0,27.5,1.0,140.0,83.0,34.54838709677419,26.0,33.45161290322581
2010-10-03,2010,10,3,0.0,32.7,23.7,28.2,1.0,40.0,83.0,34.096774193548384,23.0,32.903225806451616
2010-10-04,2010,10,4,0.0,33.2,23.2,28.2,1.0,220.0,81.0,33.645161290322584,27.0,32.354838709677416
2010-10-05,2010,10,5,0.0,32.6,24.4,28.5,1.0,20.0,79.0,33.193548387096776,33.0,31.806451612903224
2010-10-06,2010,10,6,0.0,33.5,24.3,28.9,1.0,40.0,84.0,32.74193548387097,28.0,31.258064516129032
2010-10-07,2010,10,7,0.0,35.1,25.9,30.5,1.0,140.0,76.0,32.29032258064516,24.0,30.70967741935484
2010-10-08,2010,10,8,7.4,33.6,25.1,29.4,1.0,140.0,85.0,31.838709677419356,13.0,30.161290322580644
2010-10-09,2010,10,9,5.0,32.6,24.7,28.7,1.0,320.0,90.0,31.387096774193548,12.0,29.612903225806452
2010-10-10,2010,10,10,0.4,33.0,24.5,28.8,1.0,70.0,90.0,30.935483870967744,10.0,29.06451612903226
2010-10-11,2010,10,11,0.0,31.6,24.5,28.0,1.0,360.0,85.0,30.483870967741936,25.0,28.516129032258064
2010-10-12,2010,10,12,2.8,29.8,24.1,27.0,1.0,140.0,90.0,30.032258064516128,10.0,27.967741935483872
2010-10-13,2010,10,13,0.0,28.5,24.7,26.6,1.0,340.0,94.0,29.580645161290324,18.0,27.41935483870968
2010-10-14,2010,10,14,0.5,32.5,24.6,28.5,1.0,320.0,89.0,29.129032258064516,15.0,26.870967741935484
2010-10-15,2010,10,15,0.0,31.6,24.3,28.0,1.0,360.0,82.0,28.677419354838708,17.0,26.322580645161292
2010-10-16,2010,10,16,13.0,32.7,23.5,28.1,1.0,320.0,88.0,28.225806451612904,16.0,25.774193548387096
2010-10-17,2010,10,17,20.5,34.2,25.1,29.7,1.0,90.0,82.0,27.774193548387096,12.0,25.225806451612904
2010-10-18,2010,10,18,54.8,30.0,24.0,27.0,3.0,220.0,91.0,27.322580645161292,22.0,24.67741935483871
2010-10-19,2010,10,19,21.4,27.5,24.8,26.2,2.0,160.0,93.0,26.870967741935484,16.0,24.129032258064516
2010-10-20,2010,10,20,3.5,31.5,25.9,28.7,2.0,160.0,82.0,26.419354838709676,13.0,23.580645161290324
2010-10-21,2010,10,21,15.4,30.3,25.1,27.7,1.0,160.0,92.0,25.967741935483872,20.0,23.032258064516128
2010-10-22,2010,10,22,36.2,27.5,24.5,26.0,1.0,270.0,97.0,25.516129032258064,10.0,22.483870967741936
2010-10-23,2010,10,23,2.0,31.4,24.1,27.8,1.0,360.0,92.0,25.06451612903226,15.0,21.935483870967744
2010-10-24,2010,10,24,0.0,32.7,25.0,28.9,1.0,270.0,82.0,24.612903225806452,11.0,21.387096774193548
2010-10-25,2010,10,25,56.2,32.5,23.8,28.2,1.0,320.0,85.0,24.161290322580644,5.0,20.838709677419356
2010-10-26,2010,10,26,0.2,33.4,24.5,29.0,1.0,360.0,84.0,23.70967741935484,12.0,20.290322580645164
2010-10-27,2010,10,27,88.2,31.0,23.0,27.0,1.0,220.0,88.0,23.258064516129032,6.0,19.741935483870968
2010-10-28,2010,10,28,45.0,30.8,23.0,26.9,1.0,140.0,88.0,22.806451612903228,16.0,19.193548387096776
2010-10-29,2010,10,29,0.8,30.2,24.2,27.2,1.0,360.0,85.0,22.35483870967742,6.0,18.645161290322584
2010-10-30,2010,10,30,0.0,32.0,24.6,28.3,2.0,360.0,76.0,21.903225806451612,13.0,18.096774193548388
2010-10-31,2010,10,31,7.4,32.4,23.7,28.1,1.0,360.0,84.0,21.451612903225808,6.0,17.548387096774196
2010-11-01,2010,11,1,8.4,28.5,23.8,26.2,1.0,340.0,96.0,21.0,21.0,17.0
2010-11-02,2010,11,2,4.4,29.5,23.4,26.5,1.0,340.0,94.0,20.866666666666667,37.0,17.066666666666666
2010-11-03,2010,11,3,0.5,30.5,24.2,27.4,1.0,20.0,90.0,20.733333333333334,20.0,17.133333333333333
2010-11-04,2010,11,4,0.5,32.4,24.2,28.3,1.0,340.0,86.0,20.6,21.0,17.2
2010-11-05,2010,11,5,34.9,30.9,24.5,27.7,1.0,360.0,93.0,20.466666666666665,26.0,17.266666666666666
2010-11-06,2010,11,6,4.7,31.2,24.2,27.7,1.0,320.0,91.0,20.333333333333332,16.0,17.333333333333332
2010-11-07,2010,11,7,1.0,31.4,24.2,27.8,1.0,340.0,87.0,20.2,28.0,17.4
2010-11-08,2010,11,8,8.5,32.1,24.1,28.1,1.0,270.0,91.0,20.066666666666663,27.0,17.466666666666665
2010-11-09,2010,11,9,45.0,32.6,24.3,28.5,1.0,40.0,86.0,19.933333333333337,19.0,17.533333333333335
2010-11-10,2010,11,10,25.8,30.0,24.2,27.1,1.0,340.0,95.0,19.8,23.0,17.6
2010-11-11,2010,11,11,30.0,27.8,22.9,25.4,1.0,340.0,96.0,19.666666666666668,34.0,17.666666666666668
2010-11-12,2010,11,12,13.5,31.7,24.8,28.3,1.0,340.0,89.0,19.533333333333335,16.0,17.733333333333334
2010-11-13,2010,11,13,0.0,33.1,24.4,28.8,1.0,140.0,81.0,19.4,16.0,17.8
2010-11-14,2010,11,14,2.8,31.3,23.7,27.5,1.0,90.0,83.0,19.266666666666666,19.0,17.866666666666667
2010-11-15,2010,11,15,1.7,30.8,24.0,27.4,1.0,220.0,87.0,19.133333333333333,31.0,17.933333333333334
2010-11-16,2010,11,16,3.0,30.4,23.0,26.7,1.0,220.0,90.0,19.0,16.0,18.0
2010-11-17,2010,11,17,0.0,32.0,23.8,27.9,1.0,360.0,85.0,18.866666666666667,25.0,18.066666666666666
2010-11-18,2010,11,18,0.0,30.0,23.1,26.5,1.0,340.0,88.0,18.733333333333334,25.0,18.133333333333333
2010-11-19,2010,11,19,6.9,30.7,22.2,26.5,1.0,360.0,88.0,18.6,23.0,18.2
2010-11-20,2010,11,20,1.0,31.6,23.7,27.7,1.0,360.0,82.0,18.466666666666665,6.0,18.266666666666666
2010-11-21,2010,11,21,0.0,29.5,23.6,26.5,1.0,340.0,94.0,18.333333333333332,14.0,18.333333333333332
2010-11-22,2010,11,22,44.0,30.9,24.1,27.5,1.0,320.0,88.0,18.2,20.0,18.4
2010-11-23,2010,11,23,15.2,31.5,23.5,27.5,1.0,340.0,88.0,18.066666666666663,14.0,18.466666666666665
2010-11-24,2010,11,24,0.0,31.2,24.3,27.8,1.0,40.0,85.0,17.933333333333334,9.0,18.533333333333335
2010-11-25,2010,11,25,0.0,31.5,23.8,27.7,1.0,360.0,76.0,17.8,10.0,18.6
2010-11-26,2010,11,26,0.0,32.0,23.8,27.9,1.0,110.0,74.0,17.666666666666668,20.0,18.666666666666668
2010-11-27,2010,11,27,0.0,31.2,24.1,27.7,1.0,340.0,83.0,17.533333333333335,11.0,18.733333333333334
2010-11-28,2010,11,28,1.0,28.8,23.8,26.3,1.0,360.0,84.0,17.4,17.0,18.8
2010-11-29,2010,11,29,1.7,31.1,24.0,27.5,2.0,360.0,85.0,17.266666666666666,15.0,18.866666666666667
2010-11-30,2010,11,30,0.0,32.9,22.8,27.9,1.0,20.0,80.0,17.133333333333333,25.0,18.933333333333334
2010-12-01,2010,12,1,0.0,32.9,23.7,28.3,1.0,340.0,78.0,17.0,22.0,19.0
2010-12-02,2010,12,2,0.5,31.9,23.5,27.7,1.0,360.0,85.0,17.032258064516128,17.0,18.903225806451612
2010-12-03,2010,12,3,23.8,27.1,24.9,26.0,1.0,360.0,86.0,17.06451612903226,22.0,18.806451612903224
2010-12-04,2010,12,4,0.0,32.6,22.9,27.8,1.0,360.0,82.0,17.096774193548388,34.0,18.70967741935484
2010-12-05,2010,12,5,0.0,31.3,20.0,25.7,1.0,340.0,85.0,17.129032258064516,20.0,18.612903225806452
2010-12-06,2010,12,6,0.0,32.3,22.5,27.4,1.0,360.0,81.0,17.161290322580644,16.0,18.516129032258064
2010-12-07,2010,12,7,0.0,32.1,22.0,27.1,1.0,340.0,78.0,17.193548387096776,8.0,18.419354838709676
2010-12-08,2010,12,8,0.0,31.4,23.4,27.4,1.0,40.0,79.0,17.225806451612904,18.0,18.322580645161292
2010-12-09,2010,12,9,0.0,30.4,21.7,26.0,1.0,20.0,76.0,17.258064516129032,9.0,18.225806451612904
2010-12-10,2010,12,10,0.0,29.1,21.8,25.5,1.0,360.0,82.0,17.29032258064516,9.0,18.129032258064516
2010-12-11,2010,12,11,0.0,30.5,21.7,26.1,1.0,270.0,85.0,17.322580645161292,8.0,18.032258064516128
2010-12-12,2010,12,12,0.0,29.8,22.8,26.3,1.0,360.0,80.0,17.35483870967742,7.0,17.93548387096774
2010-12-13,2010,12,13,0.0,33.2,24.9,29.0,1.0,40.0,80.0,17.387096774193548,11.0,17.838709677419356
2010-12-14,2010,12,14,11.8,31.7,23.5,27.6,1.0,290.0,95.0,17.419354838709676,10.0,17.741935483870968
2010-12-15,2010,12,15,1.5,31.3,24.2,27.8,1.0,270.0,88.0,17.451612903225808,9.0,17.64516129032258
2010-12-16,2010,12,16,67.0,30.5,23.7,27.1,1.0,360.0,93.0,17.483870967741936,4.0,17.548387096774192
2010-12-17,2010,12,17,3.8,29.1,22.6,25.9,1.0,320.0,92.0,17.516129032258064,9.0,17.451612903225808
2010-12-18,2010,12,18,0.4,29.5,23.9,26.7,1.0,40.0,87.0,17.548387096774192,19.0,17.35483870967742
2010-12-19,2010,12,19,18.3,28.7,23.4,26.0,1.0,340.0,93.0,17.580645161290324,7.0,17.258064516129032
2010-12-20,2010,12,20,0.0,30.6,21.5,26.0,1.0,360.0,81.0,17.612903225806452,15.0,17.161290322580644
2010-12-21,2010,12,21,0.1,30.7,21.5,26.1,1.0,140.0,83.0,17.64516129032258,11.0,17.06451612903226
2010-12-22,2010,12,22,0.0,30.1,21.1,25.6,1.0,40.0,85.0,17.677419354838708,11.0,16.967741935483872
2010-12-23,2010,12,23,0.0,30.7,22.0,26.4,1.0,90.0,78.0,17.70967741935484,13.0,16.870967741935484
2010-12-24,2010,12,24,0.0,30.4,22.9,26.6,1.0,360.0,81.0,17.741935483870968,5.0,16.774193548387096
2010-12-25,2010,12,25,0.4,28.0,23.0,25.5,1.0,360.0,88.0,17.774193548387096,8.0,16.677419354838708
2010-12-26,2010,12,26,0.0,28.0,21.4,24.7,1.0,320.0,83.0,17.806451612903224,8.0,16.580645161290324
2010-12-27,2010,12,27,0.0,29.5,22.8,26.2,1.0,360.0,84.0,17.838709677419356,15.0,16.483870967741936
2010-12-28,2010,12,28,0.0,30.3,22.8,26.6,1.0,340.0,83.0,17.870967741935484,12.0,16.387096774193548
2010-12-29,2010,12,29,5.6,28.0,23.0,25.5,1.0,290.0,92.0,17.903225806451612,10.0,16.29032258064516
2010-12-30,2010,12,30,3.7,27.1,22.8,25.0,1.0,340.0,95.0,17.93548387096774,4.0,16.193548387096776
2010-12-31,2010,12,31,0.0,29.5,21.2,25.4,1.0,40.0,80.0,17.967741935483872,8.0,16.096774193548388
2011-01-01,2011,1,1,0.0,28.7,20.5,24.6,2.0,360.0,79.0,18.0,17.0,16.0
2011-01-02,2011,1,2,0.0,28.8,20.1,24.5,1.0,20.0,81.0,17.93548387096774,16.0,15.935483870967742
2011-01-03,2011,1,3,0.0,30.4,20.0,25.2,1.0,40.0,74.0,17.870967741935484,27.0,15.870967741935484
2011-01-04,2011,1,4,0.0,30.5,18.5,24.5,1.0,90.0,71.0,17.806451612903224,20.0,15.806451612903226
2011-01-05,2011,1,5,0.0,30.6,21.3,26.0,1.0,40.0,77.0,17.741935483870968,22.0,15.741935483870968
2011-01-06,2011,1,6,0.0,31.0,20.9,26.0,1.0,20.0,79.0,17.677419354838708,21.0,15.67741935483871
2011-01-07,2011,1,7,0.0,31.0,20.8,25.9,1.0,20.0,73.0,17.612903225806452,26.0,15.612903225806452
2011-01-08,2011,1,8,0.0,31.3,21.3,26.3,1.0,40.0,77.0,17.548387096774192,13.0,15.548387096774194
2011-01-09,2011,1,9,5.6,28.3,22.8,25.6,1.0,20.0,91.0,17.483870967741936,20.0,15.483870967741936
2011-01-10,2011,1,10,1.5,28.5,21.8,25.2,1.0,360.0,87.0,17.419354838709676,16.0,15.419354838709678
2011-01-11,2011,1,11,1.0,28.8,21.6,25.2,1.0,140.0,84.0,17.35483870967742,23.0,15.35483870967742
2011-01-12,2011,1,12,0.0,29.3,23.2,26.3,1.0,40.0,86.0,17.29032258064516,16.0,15.290322580645162
2011-01-13,2011,1,13,0.0,31.5,21.8,26.7,1.0,20.0,78.0,17.225806451612904,12.0,15.225806451612904
2011-01-14,2011,1,14,0.0,30.3,23.8,27.1,1.0,20.0,80.0,17.161290322580644,13.0,15.161290322580646
2011-01-15,2011,1,15,45.5,33.0,22.8,27.9,2.0,340.0,84.0,17.096774193548388,19.0,15.096774193548388
2011-01-16,2011,1,16,0.0,28.3,21.8,25.1,2.0,40.0,72.0,17.032258064516128,16.0,15.03225806451613
2011-01-17,2011,1,17,0.0,27.7,21.5,24.6,1.0,360.0,70.0,16.967741935483872,20.0,14.967741935483872
2011-01-18,2011,1,18,0.0,30.2,21.5,25.9,1.0,40.0,44.0,16.903225806451612,21.0,14.903225806451612
2011-01-19,2011,1,19,4.5,29.0,21.9,25.5,2.0,360.0,87.0,16.838709677419356,14.0,14.838709677419354
2011-01-20,2011,1,20,51.5,31.5,22.3,26.9,1.0,270.0,90.0,16.774193548387096,18.0,14.774193548387096
2011-01-21,2011,1,21,31.3,32.5,23.4,28.0,1.0,110.0,89.0,16.70967741935484,19.0,14.709677419354838
2011-01-22,2011,1,22,4.0,30.6,24.2,27.4,1.0,220.0,88.0,16.64516129032258,13.0,14.64516129032258
2011-01-23,2011,1,23,0.0,30.6,23.8,27.2,1.0,20.0,82.0,16.580645161290324,18.0,14.580645161290322
2011-01-24,2011,1,24,10.4,29.4,22.5,26.0,2.0,340.0,95.0,16.516129032258064,13.0,14.516129032258064
2011-01-25,2011,1,25,0.0,29.2,21.8,25.5,1.0,360.0,79.0,16.451612903225808,15.0,14.451612903225806
2011-01-26,2011,1,26,0.0,30.5,21.2,25.9,1.0,360.0,78.0,16.387096774193548,24.0,14.387096774193548
2011-01-27,2011,1,27,0.0,30.0,20.3,25.2,1.0,360.0,78.0,16.322580645161292,13.0,14.32258064516129
2011-01-28,2011,1,28,0.0,30.7,21.8,26.3,1.0,360.0,74.0,16.258064516129032,19.0,14.258064516129032
2011-01-29,2011,1,29,0.0,31.0,20.5,25.8,2.0,360.0,76.0,16.193548387096776,13.0,14.193548387096774
2011-01-30,2011,1,30,0.0,31.0,22.0,26.5,1.0,40.0,71.0,16.129032258064516,16.0,14.129032258064516
2011-01-31,2011,1,31,0.0,28.0,20.7,24.4,1.0,360.0,75.0,16.06451612903226,21.0,14.064516129032258
2011-02-01,2011,2,1,0.0,29.5,19.0,24.3,2.0,40.0,71.0,16.0,23.0,14.0
2011-02-02,2011,2,2,0.0,28.6,19.8,24.2,1.0,40.0,74.0,15.821428571428571,21.0,13.892857142857142
2011-02-03,2011,2,3,0.0,29.0,22.9,26.0,1.0,20.0,70.0,15.642857142857142,24.0,13.785714285714286
2011-02-04,2011,2,4,0.0,29.0,23.3,26.2,2.0,360.0,74.0,15.464285714285714,14.0,13.678571428571429
2011-02-05,2011,2,5,0.0,31.4,24.0,27.7,2.0,20.0,75.0,15.285714285714286,12.0,13.571428571428571
2011-02-06,2011,2,6,0.0,31.4,23.4,27.4,1.0,360.0,76.0,15.107142857142858,17.0,13.464285714285714
2011-02-07,2011,2,7,0.0,29.5,23.0,26.3,1.0,320.0,83.0,14.928571428571429,31.0,13.357142857142858
2011-02-08,2011,2,8,0.0,32.1,23.5,27.8,1.0,220.0,76.0,14.75,16.0,13.25
2011-02-09,2011,2,9,0.0,33.0,23.9,28.5,1.0,340.0,82.0,14.571428571428571,26.0,13.142857142857142
2011-02-10,2011,2,10,0.0,33.5,23.6,28.5,1.0,340.0,73.0,14.392857142857142,10.0,13.035714285714286
2011-02-11,2011,2,11,0.0,33.6,25.3,29.5,2.0,360.0,75.0,14.214285714285714,18.0,12.928571428571429
2011-02-12,2011,2,12,0.0,31.4,22.0,26.7,2.0,40.0,69.0,14.035714285714286,24.0,12.821428571428571
2011-02-13,2011,2,13,0.0,29.6,20.9,25.3,1.0,140.0,74.0,13.857142857142858,13.0,12.714285714285714
2011-02-14,2011,2,14,0.2,31.2,22.8,27.0,1.0,360.0,76.0,13.678571428571429,12.0,12.607142857142858
2011-02-15,2011,2,15,0.0,30.5,21.4,26.0,1.0,40.0,77.0,13.5,24.0,12.5
2011-02-16,2011,2,16,0.0,30.3,21.7,26.0,0.0,0.0,77.0,13.321428571428571,26.0,12.392857142857142
2011-02-17,2011,2,17,0.0,32.0,21.5,26.8,1.0,40.0,74.0,13.142857142857142,14.0,12.285714285714286
2011-02-18,2011,2,18,0.0,31.9,21.6,26.8,1.0,220.0,73.0,12.964285714285714,16.0,12.178571428571429
2011-02-19,2011,2,19,0.0,33.7,19.0,26.4,2.0,360.0,67.0,12.785714285714286,13.0,12.071428571428571
2011-02-20,2011,2,20,0.0,32.4,20.0,26.2,1.0,220.0,68.0,12.607142857142858,21.0,11.964285714285714
2011-02-21,2011,2,21,0.0,32.4,21.6,27.0,1.0,220.0,75.0,12.428571428571429,19.0,11.857142857142858
2011-02-22,2011,2,22,0.0,31.7,20.8,26.3,1.0,40.0,68.0,12.25,17.0,11.75
2011-02-23,2011,2,23,0.0,30.0,19.8,24.9,1.0,40.0,72.0,12.071428571428571,26.0,11.642857142857142
2011-02-24,2011,2,24,0.0,31.4,19.0,25.2,1.0,90.0,72.0,11.892857142857142,27.0,11.535714285714286
2011-02-25,2011,2,25,0.0,32.0,21.2,26.6,1.0,40.0,83.0,11.714285714285714,17.0,11.428571428571429
2011-02-26,2011,2,26,0.0,32.2,20.4,26.3,1.0,40.0,64.0,11.535714285714286,13.0,11.321428571428571
2011-02-27,2011,2,27,0.0,31.0,23.4,27.2,1.0,220.0,73.0,11.357142857142858,17.0,11.214285714285715
2011-02-28,2011,2,28,0.0,31.5,22.8,27.2,1.0,40.0,77.0,11.178571428571429,31.0,11.107142857142858
2011-03-01,2011,3,1,16.6,32.7,23.0,27.9,1.0,70.0,78.0,11.0,19.0,11.0
2011-03-02,2011,3,2,7.4,30.4,22.3,26.4,1.0,20.0,86.0,10.870967741935484,23.0,10.870967741935484
2011-03-03,2011,3,3,0.0,30.8,22.0,26.4,1.0,20.0,77.0,10.741935483870968,15.0,10.741935483870968
2011-03-04,2011,3,4,0.0,30.5,23.8,27.2,1.0,340.0,79.0,10.612903225806452,20.0,10.612903225806452
2011-03-05,2011,3,5,7.8,27.8,23.0,25.4,1.0,90.0,88.0,10.483870967741936,22.0,10.483870967741936
2011-03-06,2011,3,6,0.0,31.5,22.5,27.0,1.0,360.0,86.0,10.35483870967742,16.0,10.35483870967742
2011-03-07,2011,3,7,0.8,32.3,23.1,27.7,1.0,180.0,82.0,10.225806451612904,23.0,10.225806451612904
2011-03-08,2011,3,8,0.2,31.8,23.1,27.5,1.0,20.0,73.0,10.096774193548388,8.0,10.096774193548388
2011-03-09,2011,3,9,0.0,31.2,22.7,27.0,1.0,360.0,76.0,9.967741935483872,19.0,9.967741935483872
2011-03-10,2011,3,10,0.0,31.5,22.6,27.0,1.0,140.0,74.0,9.838709677419354,13.0,9.838709677419354
2011-03-11,2011,3,11,0.0,31.2,20.2,25.7,1.0,40.0,68.0,9.709677419354838,21.0,9.709677419354838
2011-03-12,2011,3,12,0.0,32.0,21.4,26.7,2.0,40.0,68.0,9.580645161290322,23.0,9.580645161290322
2011-03-13,2011,3,13,0.0,30.3,23.3,26.8,1.0,40.0,72.0,9.451612903225806,13.0,9.451612903225806
2011-03-14,2011,3,14,0.0,31.6,23.5,27.5,1.0,320.0,71.0,9.32258064516129,20.0,9.32258064516129
2011-03-15,2011,3,15,0.0,31.8,22.8,27.3,1.0,70.0,69.0,9.193548387096774,11.0,9.193548387096774
2011-03-16,2011,3,16,0.0,31.5,22.3,26.9,1.0,360.0,69.0,9.064516129032258,15.0,9.064516129032258
2011-03-17,2011,3,17,0.0,32.4,24.3,28.4,2.0,340.0,68.0,8.935483870967742,11.0,8.935483870967742
2011-03-18,2011,3,18,0.0,31.5,22.3,26.9,2.0,360.0,68.0,8.806451612903226,11.0,8.806451612903226
2011-03-19,2011,3,19,0.0,33.3,23.3,28.3,1.0,40.0,69.0,8.67741935483871,6.0,8.67741935483871
2011-03-20,2011,3,20,0.0,31.4,24.8,28.1,1.0,40.0,68.0,8.548387096774194,14.0,8.548387096774194
2011-03-21,2011,3,21,0.0,33.5,23.5,28.5,1.0,250.0,74.0,8.419354838709678,7.0,8.419354838709678
2011-03-22,2011,3,22,0.0,33.5,23.5,28.5,1.0,40.0,71.0,8.290322580645162,9.0,8.290322580645162
2011-03-23,2011,3,23,0.0,33.8,25.3,29.5,1.0,40.0,62.0,8.161290322580646,9.0,8.161290322580646
2011-03-24,2011,3,24,0.0,32.0,22.6,27.3,1.0,40.0,71.0,8.03225806451613,12.0,8.03225806451613
2011-03-25,2011,3,25,0.0,32.6,23.8,28.2,2.0,40.0,63.0,7.903225806451613,12.0,7.903225806451613
2011-03-26,2011,3,26,0.0,32.3,23.5,27.9,2.0,70.0,62.0,7.774193548387097,14.0,7.774193548387097
2011-03-27,2011,3,27,0.0,32.0,24.3,28.2,1.0,20.0,65.0,7.645161290322581,4.0,7.645161290322581
2011-03-28,2011,3,28,0.0,31.2,25.0,28.1,1.0,360.0,72.0,7.516129032258065,12.0,7.516129032258065
2011-03-29,2011,3,29,0.0,32.1,24.5,28.3,1.0,40.0,71.0,7.387096774193548,17.0,7.387096774193548
2011-03-30,2011,3,30,0.0,32.3,23.4,27.8,1.0,360.0,70.0,7.258064516129032,18.0,7.258064516129032
2011-03-31,2011,3,31,0.0,32.5,21.7,27.1,1.0,360.0,68.0,7.129032258064516,8.0,7.129032258064516
2011-04-01,2011,4,1,0.0,29.3,20.7,25.0,1.0,290.0,73.0,7.0,12.0,7.0
2011-04-02,2011,4,2,0.0,31.8,20.7,26.3,1.0,360.0,70.0,7.0,9.0,7.033333333333333
2011-04-03,2011,4,3,0.0,32.2,24.3,28.3,1.0,140.0,73.0,7.0,5.0,7.066666666666666
