YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,RH
2011,1,29,0.0,31.0,20.5,25.8,2.0,360.0,76.0
2011,1,30,0.0,31.0,22.0,26.5,1.0,40.0,71.0
2011,1,31,0.0,28.0,20.7,24.4,1.0,360.0,75.0
2011,2,1,0.0,29.5,19.0,24.3,2.0,40.0,71.0
2011,2,2,0.0,28.6,19.8,24.2,1.0,40.0,74.0
2011,2,3,0.0,29.0,22.9,26.0,1.0,20.0,70.0
2011,2,4,0.0,29.0,23.3,26.2,2.0,360.0,74.0
2011,2,5,0.0,31.4,24.0,27.7,2.0,20.0,75.0
2011,2,6,0.0,31.4,23.4,27.4,1.0,360.0,76.0
2011,2,7,0.0,29.5,23.0,26.3,1.0,320.0,83.0
2011,2,8,0.0,32.1,23.5,27.8,1.0,220.0,76.0
2011,2,9,0.0,33.0,23.9,28.5,1.0,340.0,82.0
2011,2,10,0.0,33.5,23.6,28.5,1.0,340.0,73.0
2011,2,11,0.0,33.6,25.3,29.5,2.0,360.0,75.0
2011,2,12,0.0,31.4,22.0,26.7,2.0,40.0,69.0
2011,2,13,0.0,29.6,20.9,25.3,1.0,140.0,74.0
2011,2,14,0.2,31.2,22.8,27.0,1.0,360.0,76.0
2011,2,15,0.0,30.5,21.4,26.0,1.0,40.0,77.0
2011,2,16,0.0,30.3,21.7,26.0,0.0,0.0,77.0
2011,2,17,0.0,32.0,21.5,26.8,1.0,40.0,74.0
2011,2,18,0.0,31.9,21.6,26.8,1.0,220.0,73.0
2011,2,19,0.0,33.7,19.0,26.4,2.0,360.0,67.0
2011,2,20,0.0,32.4,20.0,26.2,1.0,220.0,68.0
2011,2,21,0.0,32.4,21.6,27.0,1.0,220.0,75.0
2011,2,22,0.0,31.7,20.8,26.3,1.0,40.0,68.0
2011,2,23,0.0,30.0,19.8,24.9,1.0,40.0,72.0
2011,2,24,0.0,31.4,19.0,25.2,1.0,90.0,72.0
2011,2,25,0.0,32.0,21.2,26.6,1.0,40.0,83.0
2011,2,26,0.0,32.2,20.4,26.3,1.0,40.0,64.0
2011,2,27,0.0,31.0,23.4,27.2,1.0,220.0,73.0
2011,2,28,0.0,31.5,22.8,27.2,1.0,40.0,77.0
2011,3,1,16.6,32.7,23.0,27.9,1.0,70.0,78.0
2011,3,2,7.4,30.4,22.3,26.4,1.0,20.0,86.0
2011,3,3,0.0,30.8,22.0,26.4,1.0,20.0,77.0
2011,3,4,0.0,30.5,23.8,27.2,1.0,340.0,79.0
2011,3,5,7.8,27.8,23.0,25.4,1.0,90.0,88.0
2011,3,6,0.0,31.5,22.5,27.0,1.0,360.0,86.0
2011,3,7,0.8,32.3,23.1,27.7,1.0,180.0,82.0
2011,3,8,0.2,31.8,23.1,27.5,1.0,20.0,73.0
2011,3,9,0.0,31.2,22.7,27.0,1.0,360.0,76.0
2011,3,10,0.0,31.5,22.6,27.0,1.0,140.0,74.0
2011,3,11,0.0,31.2,20.2,25.7,1.0,40.0,68.0
2011,3,12,0.0,32.0,21.4,26.7,2.0,40.0,68.0
2011,3,13,0.0,30.3,23.3,26.8,1.0,40.0,72.0
2011,3,14,0.0,31.6,23.5,27.5,1.0,320.0,71.0
2011,3,15,0.0,31.8,22.8,27.3,1.0,70.0,69.0
2011,3,16,0.0,31.5,22.3,26.9,1.0,360.0,69.0
2011,3,17,0.0,32.4,24.3,28.4,2.0,340.0,68.0
2011,3,18,0.0,31.5,22.3,26.9,2.0,360.0,68.0
2011,3,19,0.0,33.3,23.3,28.3,1.0,40.0,69.0
2011,3,20,0.0,31.4,24.8,28.1,1.0,40.0,68.0
2011,3,21,0.0,33.5,23.5,28.5,1.0,250.0,74.0
2011,3,22,0.0,33.5,23.5,28.5,1.0,40.0,71.0
2011,3,23,0.0,33.8,25.3,29.5,1.0,40.0,62.0
2011,3,24,0.0,32.0,22.6,27.3,1.0,40.0,71.0
2011,3,25,0.0,32.6,23.8,28.2,2.0,40.0,63.0
2011,3,26,0.0,32.3,23.5,27.9,2.0,70.0,62.0
2011,3,27,0.0,32.0,24.3,28.2,1.0,20.0,65.0
2011,3,28,0.0,31.2,25.0,28.1,1.0,360.0,72.0
2011,3,29,0.0,32.1,24.5,28.3,1.0,40.0,71.0
2011,3,30,0.0,32.3,23.4,27.8,1.0,360.0,70.0
2011,3,31,0.0,32.5,21.7,27.1,1.0,360.0,68.0
2011,4,1,0.0,29.3,20.7,25.0,1.0,290.0,73.0
2011,4,2,0.0,31.8,20.7,26.3,1.0,360.0,70.0
2011,4,3,0.0,32.2,24.3,28.3,1.0,140.0,73.0
2011,4,4,0.0,31.1,23.0,27.0,2.0,160.0,70.0
2011,4,5,0.0,31.5,21.5,26.5,2.0,20.0,67.0
2011,4,6,0.0,31.2,21.0,26.1,1.0,40.0,69.0
2011,4,7,0.0,29.2,20.3,24.8,1.0,40.0,52.0
2011,4,8,0.7,32.5,21.3,26.9,2.0,40.0,68.0
2011,4,9,1.2,27.9,21.8,24.9,1.0,340.0,83.0
2011,4,10,0.0,33.2,21.3,27.3,1.0,220.0,66.0
2011,4,11,0.0,33.0,21.6,27.3,1.0,180.0,69.0
2011,4,12,0.0,33.3,22.6,28.0,1.0,40.0,56.0
2011,4,13,0.0,32.3,20.7,26.5,0.0,0.0,63.0
2011,4,14,0.0,33.3,20.0,26.6,1.0,320.0,63.0
2011,4,15,0.0,32.9,21.1,27.0,1.0,90.0,65.0
2011,4,16,0.0,35.3,23.0,29.1,1.0,180.0,63.0
2011,4,17,0.0,31.4,26.0,28.7,1.0,320.0,68.0
2011,4,18,0.0,31.0,26.5,28.8,1.0,180.0,66.0
2011,4,19,0.0,34.8,24.0,29.4,1.0,290.0,67.0
2011,4,20,1.0,32.3,25.4,28.8,1.0,40.0,75.0
2011,4,21,0.0,32.6,22.6,27.6,1.0,90.0,69.0
2011,4,22,0.0,33.1,23.0,28.1,1.0,140.0,69.0
2011,4,23,0.0,33.3,22.2,27.8,2.0,160.0,67.0
2011,4,24,0.0,34.4,21.8,28.1,1.0,20.0,65.0
2011,4,25,0.0,33.6,25.3,29.5,1.0,320.0,67.0
2011,4,26,0.0,36.1,25.3,30.7,1.0,140.0,66.0
2011,4,27,0.0,34.5,26.0,30.3,2.0,320.0,68.0
2011,4,28,0.0,34.0,23.6,28.8,1.0,40.0,68.0
2011,4,29,0.7,35.0,25.6,30.3,1.0,140.0,73.0
2011,4,30,0.0,32.9,23.3,28.1,1.0,40.0,75.0
2011,5,1,0.0,35.7,25.1,30.4,1.0,180.0,64.0
2011,5,2,0.0,36.0,24.6,30.3,1.0,70.0,64.0
2011,5,3,17.0,35.2,25.0,30.1,1.0,320.0,75.0
2011,5,4,0.0,36.5,25.8,31.2,1.0,40.0,68.0
2011,5,5,0.0,35.4,25.7,30.6,1.0,220.0,73.0
2011,5,6,0.0,35.2,26.2,30.7,2.0,180.0,70.0
2011,5,7,8.2,35.2,24.7,30.0,1.0,320.0,76.0
2011,5,8,75.0,27.7,23.2,25.5,2.0,250.0,93.0
2011,5,9,13.2,27.8,22.4,25.1,3.0,220.0,50.0
2011,5,10,0.0,32.2,25.0,28.6,1.0,220.0,84.0
2011,5,11,0.0,33.8,25.5,29.6,1.0,220.0,77.0
2011,5,12,12.2,33.6,24.8,29.2,1.0,360.0,84.0
2011,5,13,0.0,34.4,24.8,29.6,1.0,140.0,75.0
2011,5,14,0.1,34.8,24.8,29.8,1.0,200.0,76.0
2011,5,15,0.0,36.0,24.2,30.1,1.0,110.0,67.0
2011,5,16,0.0,36.3,26.1,31.2,1.0,220.0,69.0
2011,5,17,0.0,35.0,25.0,30.0,1.0,220.0,46.0
2011,5,18,39.8,35.9,24.6,30.3,1.0,140.0,73.0
2011,5,19,0.0,36.0,25.0,30.5,1.0,250.0,77.0
2011,5,20,0.6,33.5,25.8,29.7,1.0,40.0,57.0
2011,5,21,0.5,33.0,25.1,29.0,1.0,90.0,83.0
2011,5,22,2.7,34.2,25.1,29.7,1.0,220.0,88.0
2011,5,23,19.2,33.3,24.0,28.6,1.0,360.0,87.0
2011,5,24,16.5,32.4,24.0,28.2,1.0,220.0,92.0
2011,5,25,47.8,32.3,24.1,28.2,1.0,340.0,86.0
2011,5,26,15.0,33.5,25.3,29.4,1.0,320.0,85.0
2011,5,27,12.2,31.9,26.0,29.0,2.0,220.0,86.0
2011,5,28,18.3,28.5,24.3,26.4,1.0,360.0,97.0
2011,5,29,4.4,31.0,24.8,27.9,1.0,110.0,95.0
2011,5,30,9.6,31.9,25.2,28.5,1.0,270.0,91.0
2011,5,31,0.0,33.0,25.2,29.1,1.0,220.0,79.0
2011,6,1,0.0,34.0,25.9,30.0,1.0,140.0,79.0
2011,6,2,0.0,34.4,25.8,30.1,1.0,140.0,76.0
2011,6,3,7.4,32.6,25.6,29.1,1.0,140.0,84.0
2011,6,4,0.8,33.6,26.5,30.1,1.0,290.0,79.0
2011,6,5,0.0,36.4,25.3,30.9,1.0,140.0,73.0
2011,6,6,0.4,35.0,25.3,30.2,1.0,140.0,72.0
2011,6,7,2.6,34.5,25.0,29.8,1.0,340.0,76.0
2011,6,8,80.2,25.7,24.5,25.1,2.0,110.0,97.0
2011,6,9,9.0,27.8,25.6,26.7,1.0,140.0,92.0
2011,6,10,0.0,32.2,25.5,28.9,1.0,140.0,78.0
2011,6,11,0.0,32.5,24.6,28.5,1.0,140.0,82.0
2011,6,12,0.0,34.0,25.8,29.9,1.0,340.0,76.0
2011,6,13,0.0,34.8,25.6,30.2,1.0,140.0,75.0
2011,6,14,0.1,32.2,25.4,28.8,1.0,140.0,77.0
2011,6,15,0.0,35.2,26.5,30.9,1.0,140.0,71.0
2011,6,16,6.1,35.0,25.8,30.4,2.0,140.0,74.0
2011,6,17,3.8,34.8,25.0,29.9,2.0,140.0,76.0
2011,6,18,72.8,31.4,23.9,27.6,1.0,220.0,89.0
2011,6,19,74.0,25.8,23.8,24.8,2.0,180.0,97.0
2011,6,20,16.2,27.6,25.0,26.3,1.0,90.0,96.0
2011,6,21,7.8,31.1,24.0,27.5,1.0,140.0,94.0
2011,6,22,15.0,32.2,24.4,28.3,1.0,220.0,80.0
2011,6,23,147.3,27.1,24.2,25.7,2.0,220.0,98.0
2011,6,24,250.9,26.4,23.0,24.7,2.0,220.0,96.0
2011,6,25,11.7,26.5,22.6,24.5,1.0,70.0,98.0
2011,6,26,0.0,30.5,24.3,27.4,1.0,270.0,87.0
2011,6,27,0.0,32.6,24.0,28.3,1.0,220.0,82.0
2011,6,28,0.0,30.6,25.6,28.1,2.0,320.0,77.0
2011,6,29,0.0,31.8,24.0,27.9,1.0,220.0,82.0
2011,6,30,18.6,32.4,24.5,28.5,2.0,360.0,87.0
2011,7,1,29.8,32.3,24.3,28.3,1.0,110.0,84.0
2011,7,2,1.0,32.7,23.2,28.0,1.0,220.0,82.0
2011,7,3,0.0,32.1,23.8,28.0,1.0,320.0,82.0
2011,7,4,11.8,30.6,24.1,27.4,1.0,250.0,89.0
2011,7,5,99.0,30.5,24.2,27.4,1.0,340.0,91.0
2011,7,6,17.7,31.1,25.0,28.0,1.0,220.0,88.0
2011,7,7,8.4,30.8,24.1,27.5,1.0,220.0,92.0
2011,7,8,35.7,29.8,24.2,27.0,1.0,220.0,93.0
2011,7,9,32.9,28.5,23.9,26.2,1.0,220.0,95.0
2011,7,10,22.4,27.5,23.4,25.5,1.0,220.0,91.0
2011,7,11,1.0,27.4,23.1,25.3,1.0,140.0,93.0
2011,7,12,10.0,29.5,25.1,27.3,1.0,220.0,82.0
2011,7,13,0.0,32.5,24.4,28.5,1.0,220.0,84.0
2011,7,14,0.0,32.2,24.4,28.3,1.0,220.0,78.0
2011,7,15,0.0,32.7,25.1,28.9,1.0,220.0,71.0
2011,7,16,0.0,33.2,27.0,30.1,2.0,220.0,74.0
2011,7,17,0.0,32.6,27.1,29.9,2.0,220.0,78.0
2011,7,18,0.0,32.6,27.1,29.9,3.0,220.0,76.0
2011,7,19,1.8,30.6,28.4,29.5,3.0,220.0,78.0
2011,7,20,0.0,33.7,26.1,29.9,1.0,220.0,81.0
2011,7,21,8.2,33.3,24.4,28.8,1.0,250.0,82.0
2011,7,22,0.1,32.6,24.3,28.5,1.0,290.0,85.0
2011,7,23,14.9,32.7,24.1,28.4,1.0,320.0,90.0
2011,7,24,13.0,32.6,24.3,28.5,1.0,180.0,90.0
2011,7,25,9.9,29.2,25.3,27.3,1.0,340.0,88.0
2011,7,26,75.5,26.9,24.4,25.6,1.0,340.0,98.0
2011,7,27,48.0,28.0,24.2,26.1,2.0,140.0,94.0
2011,7,28,18.4,29.4,25.4,27.4,2.0,220.0,95.0
2011,7,29,45.2,29.9,24.1,27.0,2.0,360.0,91.0
2011,7,30,32.9,27.7,23.7,25.7,1.0,40.0,94.0
2011,7,31,10.6,25.5,23.7,24.6,2.0,90.0,98.0
2011,8,1,109.5,29.1,25.1,27.1,3.0,180.0,95.0
2011,8,2,49.8,27.6,25.1,26.4,2.0,220.0,99.0
2011,8,3,9.2,28.5,23.8,26.2,1.0,140.0,94.0
2011,8,4,0.5,32.4,25.7,29.1,1.0,220.0,84.0
2011,8,5,5.2,30.3,24.2,27.3,2.0,220.0,91.0
2011,8,6,17.7,28.9,23.3,26.1,3.0,220.0,93.0
2011,8,7,1.8,30.5,22.0,26.3,2.0,140.0,90.0
2011,8,8,6.8,30.5,25.1,27.8,1.0,220.0,88.0
2011,8,9,40.0,32.0,24.2,28.1,1.0,270.0,85.0
2011,8,10,6.6,33.5,24.3,28.9,1.0,270.0,82.0
2011,8,11,19.5,31.3,24.1,27.7,1.0,360.0,87.0
2011,8,12,4.2,33.1,24.2,28.7,1.0,40.0,82.0
2011,8,13,4.2,32.2,24.0,28.1,1.0,110.0,79.0
2011,8,14,7.0,31.9,24.1,28.0,1.0,360.0,88.0
2011,8,15,0.8,31.5,23.3,27.4,1.0,340.0,88.0
2011,8,16,3.7,31.5,24.7,28.1,1.0,220.0,89.0
2011,8,17,4.1,33.2,24.1,28.7,1.0,40.0,88.0
2011,8,18,14.0,31.9,23.9,27.9,1.0,220.0,86.0
2011,8,19,1.5,30.7,24.5,27.6,1.0,320.0,89.0
2011,8,20,9.3,30.5,23.8,27.2,1.0,320.0,92.0
2011,8,21,2.6,31.9,24.3,28.1,1.0,200.0,94.0
2011,8,22,83.9,31.0,22.6,26.8,1.0,270.0,90.0
2011,8,23,3.5,31.6,25.5,28.5,1.0,220.0,89.0
2011,8,24,14.3,31.0,24.9,28.0,1.0,320.0,90.0
2011,8,25,0.4,29.2,26.0,27.6,1.0,290.0,94.0
2011,8,26,49.0,30.0,24.9,27.5,3.0,220.0,86.0
2011,8,27,48.4,28.0,24.3,26.2,2.0,200.0,80.0
2011,8,28,43.2,30.0,24.6,27.3,2.0,220.0,97.0
2011,8,29,5.5,30.1,25.3,27.7,2.0,220.0,92.0
2011,8,30,8.5,31.3,25.0,28.2,2.0,220.0,87.0
2011,8,31,59.7,29.8,24.3,27.1,1.0,270.0,94.0
2011,9,1,18.3,28.4,24.2,26.3,1.0,280.0,96.0
2011,9,2,0.2,32.0,25.3,28.7,3.0,250.0,94.0
2011,9,3,2.2,31.9,24.6,28.3,1.0,270.0,88.0
2011,9,4,68.6,31.9,24.1,28.0,1.0,220.0,92.0
2011,9,5,4.4,31.0,24.8,27.9,1.0,220.0,91.0
2011,9,6,0.0,28.6,25.8,27.2,1.0,220.0,88.0
2011,9,7,1.6,31.0,24.7,27.9,1.0,250.0,89.0
2011,9,8,0.2,32.8,24.6,28.7,1.0,220.0,84.0
2011,9,9,42.2,31.2,23.2,27.2,1.0,110.0,96.0
2011,9,10,16.4,30.8,23.6,27.2,1.0,360.0,94.0
2011,9,11,0.0,32.1,24.0,28.1,1.0,220.0,88.0
2011,9,12,0.2,32.3,23.8,28.0,1.0,340.0,86.0
2011,9,13,4.4,31.8,24.0,27.9,1.0,270.0,86.0
2011,9,14,0.2,32.7,24.8,28.8,1.0,270.0,85.0
2011,9,15,4.9,32.5,25.4,29.0,2.0,220.0,86.0
2011,9,16,0.0,31.6,25.0,28.3,2.0,220.0,89.0
2011,9,17,10.0,31.5,24.8,28.2,2.0,320.0,94.0
2011,9,18,16.8,30.6,24.2,27.4,1.0,220.0,84.0
2011,9,19,10.4,31.5,25.3,28.4,1.0,220.0,88.0
2011,9,20,0.0,30.7,24.8,27.8,2.0,270.0,88.0
2011,9,21,0.0,29.8,26.4,28.1,1.0,220.0,86.0
2011,9,22,0.0,31.3,25.8,28.6,1.0,220.0,88.0
2011,9,23,17.0,32.1,24.2,28.2,2.0,220.0,88.0
2011,9,24,1.8,28.7,24.0,26.4,1.0,220.0,87.0
2011,9,25,3.2,32.1,24.9,28.5,1.0,220.0,81.0
2011,9,26,121.2,27.0,24.5,25.8,3.0,220.0,97.0
2011,9,27,95.6,26.3,23.6,25.0,4.0,220.0,99.0
2011,9,28,5.1,28.0,24.9,26.5,1.0,140.0,88.0
2011,9,29,0.0,32.3,24.3,28.3,1.0,280.0,86.0
2011,9,30,1.5,32.3,24.3,28.3,2.0,340.0,85.0
2011,10,1,18.1,29.0,24.7,26.9,2.0,250.0,95.0
2011,10,2,9.0,31.2,24.4,27.8,1.0,180.0,92.0
2011,10,3,13.6,31.0,23.8,27.4,1.0,290.0,94.0
2011,10,4,1.2,31.4,23.0,27.2,1.0,220.0,98.0
2011,10,5,9.2,31.2,23.0,27.1,1.0,250.0,94.0
2011,10,6,0.0,32.6,23.7,28.2,1.0,360.0,84.0
2011,10,7,70.7,32.4,24.0,28.2,1.0,360.0,85.0
2011,10,8,8.3,26.4,24.1,25.3,1.0,320.0,96.0
2011,10,9,19.4,29.6,23.6,26.6,1.0,140.0,96.0
2011,10,10,2.1,32.4,23.6,28.0,2.0,320.0,83.0
2011,10,11,0.2,30.5,24.5,27.5,1.0,340.0,91.0
2011,10,12,46.8,31.7,22.9,27.3,2.0,360.0,86.0
2011,10,13,20.3,28.8,24.3,26.6,1.0,360.0,97.0
2011,10,14,0.0,30.5,24.6,27.5,1.0,220.0,88.0
2011,10,15,0.0,32.3,24.3,28.3,1.0,220.0,90.0
2011,10,16,17.0,32.9,24.3,28.6,1.0,160.0,80.0
2011,10,17,0.0,32.5,22.9,27.7,1.0,220.0,83.0
2011,10,18,5.6,31.7,23.0,27.4,1.0,250.0,91.0
2011,10,19,24.4,32.5,24.0,28.3,1.0,360.0,88.0
2011,10,20,0.0,32.5,23.0,27.8,1.0,40.0,86.0
2011,10,21,2.8,31.9,23.6,27.8,2.0,360.0,88.0
2011,10,22,3.4,32.0,23.7,27.9,1.0,140.0,93.0
2011,10,23,12.5,31.6,23.8,27.7,1.0,20.0,88.0
2011,10,24,0.0,32.3,22.4,27.3,1.0,110.0,89.0
2011,10,25,0.0,34.5,23.4,29.0,1.0,40.0,79.0
2011,10,26,0.0,34.0,25.1,29.5,2.0,40.0,70.0
2011,10,27,0.0,32.9,22.9,27.9,1.0,40.0,76.0
2011,10,28,0.0,33.8,22.9,28.3,1.0,360.0,77.0
2011,10,29,0.0,34.3,22.4,28.3,1.0,40.0,77.0
2011,10,30,0.0,32.0,23.5,27.8,1.0,340.0,78.0
2011,10,31,0.0,32.9,25.3,29.1,1.0,20.0,74.0
2011,11,1,2.8,32.9,24.2,28.6,1.0,360.0,82.0
2011,11,2,1.5,32.0,23.9,28.0,1.0,360.0,91.0
2011,11,3,54.7,30.0,22.3,26.2,1.0,360.0,87.0
2011,11,4,13.4,27.1,22.5,24.8,1.0,220.0,98.0
2011,11,5,105.6,31.4,23.6,27.5,2.0,340.0,92.0
2011,11,6,2.2,28.4,23.7,26.0,1.0,360.0,91.0
2011,11,7,0.0,34.0,25.0,29.5,1.0,140.0,77.0
2011,11,8,0.0,33.2,25.4,29.3,1.0,140.0,76.0
2011,11,9,0.0,32.2,24.2,28.2,1.0,220.0,74.0
2011,11,10,0.0,32.6,24.8,28.7,1.0,180.0,73.0
2011,11,11,5.8,34.3,24.4,29.3,1.0,140.0,73.0
2011,11,12,0.0,32.4,23.2,27.8,1.0,220.0,77.0
2011,11,13,0.0,32.8,23.3,28.0,1.0,40.0,77.0
2011,11,14,18.1,31.4,23.8,27.6,1.0,40.0,90.0
2011,11,15,33.6,26.6,22.4,24.5,1.0,340.0,96.0
2011,11,16,0.5,33.8,23.9,28.8,1.0,90.0,82.0
2011,11,17,7.0,32.0,23.9,28.0,2.0,340.0,84.0
2011,11,18,0.0,32.9,23.8,28.4,1.0,40.0,83.0
2011,11,19,0.0,33.2,23.0,28.1,1.0,180.0,85.0
2011,11,20,0.0,34.0,22.6,28.3,1.0,360.0,80.0
2011,11,21,11.7,33.8,23.3,28.5,2.0,70.0,70.0
2011,11,22,8.2,28.6,23.3,26.0,1.0,360.0,84.0
2011,11,23,4.0,31.5,23.8,27.7,1.0,360.0,87.0
2011,11,24,0.0,32.3,24.6,28.5,2.0,40.0,76.0
2011,11,25,1.2,31.8,23.1,27.5,1.0,40.0,76.0
2011,11,26,0.0,33.4,24.9,29.2,2.0,20.0,74.0
2011,11,27,0.0,30.5,22.8,26.7,1.0,360.0,78.0
2011,11,28,0.0,32.6,23.3,28.0,1.0,320.0,74.0
2011,11,29,0.0,32.9,23.6,28.3,1.0,360.0,77.0
2011,11,30,1.0,33.3,23.5,28.4,1.0,270.0,88.0
2011,12,1,26.2,31.9,23.7,27.8,1.0,90.0,92.0
2011,12,2,6.8,31.1,23.9,27.5,2.0,320.0,89.0
2011,12,3,0.2,31.7,24.9,28.3,1.0,360.0,87.0
2011,12,4,58.2,26.0,22.9,24.5,1.0,360.0,97.0
2011,12,5,1.2,30.1,22.9,26.5,1.0,250.0,90.0
2011,12,6,16.6,30.2,22.9,26.5,1.0,360.0,85.0
2011,12,7,0.4,30.9,23.0,27.0,1.0,360.0,87.0
2011,12,8,12.4,31.5,23.4,27.5,1.0,360.0,79.0
2011,12,9,58.4,25.1,22.9,24.0,1.0,220.0,96.0
2011,12,10,6.9,29.1,23.7,26.4,1.0,340.0,94.0
2011,12,11,1.0,29.5,23.7,26.6,1.0,360.0,92.0
2011,12,12,0.0,32.7,23.7,28.2,1.0,340.0,89.0
2011,12,13,0.0,32.9,23.0,28.0,1.0,20.0,81.0
2011,12,14,1.0,31.8,23.8,27.8,1.0,360.0,88.0
2011,12,15,0.2,31.2,24.0,27.6,1.0,360.0,81.0
2011,12,16,1.0,32.3,22.9,27.6,2.0,360.0,76.0
2011,12,17,9.4,29.1,23.0,26.0,1.0,360.0,87.0
2011,12,18,0.9,28.0,23.0,25.5,1.0,360.0,95.0
2011,12,19,2.6,32.2,22.8,27.5,1.0,90.0,85.0
2011,12,20,1.6,31.0,23.0,27.0,1.0,360.0,90.0
2011,12,21,9.2,31.5,22.4,27.0,1.0,340.0,96.0
2011,12,22,0.0,30.5,22.9,26.7,1.0,360.0,85.0
2011,12,23,0.0,32.4,24.0,28.2,1.0,360.0,79.0
2011,12,24,0.2,29.7,23.5,26.6,2.0,360.0,77.0
2011,12,25,0.0,28.9,22.8,25.9,1.0,40.0,77.0
2011,12,26,0.0,30.0,22.8,26.4,1.0,360.0,73.0
2011,12,27,5.0,29.4,22.8,26.1,2.0,40.0,78.0
2011,12,28,0.0,31.5,22.2,26.9,1.0,360.0,85.0
2011,12,29,0.4,32.0,21.4,26.7,1.0,20.0,81.0
2011,12,30,0.1,31.7,22.4,27.0,1.0,360.0,90.0
2011,12,31,0.0,31.0,21.1,26.0,1.0,340.0,83.0
2012,1,1,0.0,31.0,21.6,26.3,1.0,270.0,85.0
2012,1,2,0.0,30.2,22.9,26.5,1.0,20.0,82.0
2012,1,3,7.8,30.5,23.5,27.0,1.0,360.0,88.0
2012,1,4,2.0,30.1,22.4,26.3,1.0,20.0,82.0
2012,1,5,0.0,31.0,21.4,26.2,1.0,20.0,82.0
2012,1,6,0.8,31.2,23.7,27.5,1.0,340.0,81.0
2012,1,7,1.0,30.0,21.3,25.7,1.0,20.0,87.0
2012,1,8,12.8,25.1,21.8,23.5,1.0,360.0,98.0
2012,1,9,0.0,32.2,23.4,27.8,1.0,20.0,76.0
2012,1,10,0.2,30.5,22.1,26.3,1.0,360.0,84.0
2012,1,11,0.0,31.6,21.0,26.3,1.0,70.0,78.0
2012,1,12,0.0,32.3,21.5,26.9,1.0,360.0,76.0
2012,1,13,0.0,31.1,21.2,26.2,1.0,20.0,82.0
2012,1,14,0.0,31.4,23.3,27.4,1.0,140.0,72.0
2012,1,15,0.0,31.0,23.0,27.0,1.0,220.0,88.0
2012,1,16,0.0,31.0,23.7,27.4,1.0,160.0,82.0
2012,1,17,0.7,31.5,23.0,27.3,1.0,360.0,89.0
2012,1,18,0.0,31.2,22.8,27.0,1.0,160.0,82.0
2012,1,19,13.5,31.5,22.7,27.1,1.0,40.0,88.0
2012,1,20,0.0,31.7,22.1,26.9,1.0,20.0,77.0
2012,1,21,0.0,31.1,21.3,26.2,1.0,360.0,78.0
2012,1,22,0.0,31.6,21.0,26.3,1.0,20.0,76.0
2012,1,23,0.0,32.0,20.9,26.5,1.0,360.0,72.0
2012,1,24,0.0,31.5,20.0,25.8,1.0,320.0,77.0
2012,1,25,0.0,31.0,21.2,26.1,1.0,360.0,78.0
2012,1,26,0.0,31.5,21.6,26.5,1.0,140.0,74.0
2012,1,27,0.0,32.3,22.5,27.4,1.0,90.0,63.0
2012,1,28,0.2,30.1,23.5,26.8,1.0,40.0,89.0
2012,1,29,0.0,32.7,22.5,27.6,1.0,320.0,84.0
2012,1,30,0.0,33.1,22.1,27.6,1.0,180.0,76.0
2012,1,31,2.2,30.5,22.5,26.5,1.0,40.0,87.0
2012,2,1,0.0,30.6,21.5,26.0,1.0,40.0,80.0
2012,2,2,1.0,30.6,22.9,26.8,1.0,90.0,79.0
2012,2,3,0.0,30.4,21.1,25.8,1.0,90.0,78.0
2012,2,4,0.0,28.2,20.0,24.1,1.0,360.0,78.0
2012,2,5,0.0,32.5,20.6,26.5,1.0,360.0,73.0
2012,2,6,0.0,31.5,20.9,26.2,1.0,340.0,73.0
2012,2,7,0.0,32.5,20.8,26.7,1.0,220.0,74.0
2012,2,8,0.0,32.0,22.2,27.1,1.0,90.0,74.0
2012,2,9,0.0,30.6,24.4,27.5,2.0,140.0,72.0
2012,2,10,0.0,30.0,21.6,25.8,1.0,140.0,77.0
2012,2,11,0.0,32.4,23.2,27.8,1.0,360.0,65.0
2012,2,12,8.8,27.5,22.5,25.0,1.0,20.0,93.0
2012,2,13,34.4,29.5,22.5,26.0,1.0,180.0,90.0
2012,2,14,0.0,31.0,22.5,26.8,1.0,70.0,84.0
2012,2,15,0.0,31.8,22.5,27.2,1.0,250.0,76.0
2012,2,16,41.0,30.5,23.5,27.0,1.0,250.0,99.0
2012,2,17,4.8,31.5,23.7,27.6,1.0,90.0,79.0
2012,2,18,2.2,31.2,22.0,26.6,1.0,360.0,80.0
2012,2,19,21.8,32.0,22.1,27.0,1.0,20.0,81.0
2012,2,20,12.6,26.4,22.4,24.4,1.0,340.0,93.0
2012,2,21,0.0,33.0,22.4,27.7,1.0,140.0,78.0
2012,2,22,2.0,31.7,22.9,27.3,1.0,340.0,86.0
2012,2,23,0.0,34.4,20.1,27.3,1.0,140.0,71.0
2012,2,24,0.0,33.3,19.9,26.6,1.0,140.0,72.0
2012,2,25,0.0,32.7,21.9,27.3,1.0,40.0,73.0
2012,2,26,0.0,32.1,22.7,27.4,1.0,180.0,80.0
2012,2,27,0.0,31.5,22.5,27.0,1.0,360.0,80.0
2012,2,28,0.0,33.7,23.8,28.8,1.0,140.0,70.0
2012,2,29,0.0,33.5,21.6,27.5,1.0,90.0,71.0
2012,3,1,0.0,33.6,22.6,28.1,1.0,90.0,72.0
